type,oc_dt,oc_p1
機車竊盜,1090123,苗栗縣
機車竊盜,1090123,新北市淡水區
機車竊盜,1090124,新竹縣
機車竊盜,1090124,基隆市
機車竊盜,1090124,台南市
機車竊盜,1090124,桃園市
機車竊盜,1090124,彰化縣芳苑鄉
機車竊盜,1090124,雲林縣
機車竊盜,1090124,桃園市
機車竊盜,1090124,宜蘭縣羅東鎮
機車竊盜,1090124,桃園市
機車竊盜,1090124,新竹縣竹北市
機車竊盜,1090124,桃園市龍潭區
機車竊盜,1090124,新北市三重區
機車竊盜,1090124,台中市
機車竊盜,1090125,嘉義市
機車竊盜,1090125,桃園市
機車竊盜,1090125,新北市
機車竊盜,1090125,桃園市桃園區
機車竊盜,1090125,台中市
機車竊盜,1090125,高雄市三民區
機車竊盜,1090125,嘉義縣
機車竊盜,1090125,高雄市三民區
機車竊盜,1090125,台南市
機車竊盜,1090126,新北市
機車竊盜,1090126,新北市
機車竊盜,1090126,桃園市
機車竊盜,1090126,桃園市桃園區
機車竊盜,1090126,花蓮縣吉安鄉
機車竊盜,1090126,新北市新莊區
機車竊盜,1090126,桃園市
機車竊盜,1090126,新北市汐止區
機車竊盜,1090126,桃園市中壢區
機車竊盜,1090126,新北市板橋區
機車竊盜,1090126,新北市
機車竊盜,1090126,高雄市
機車竊盜,1090127,台中市西屯區
機車竊盜,1090127,高雄市苓雅區
機車竊盜,1090127,台中市
機車竊盜,1090127,桃園市平鎮區
機車竊盜,1090127,基隆市仁愛區
機車竊盜,1090127,台中市東區
機車竊盜,1090127,台北市
機車竊盜,1090127,桃園市
機車竊盜,1090127,新竹縣
機車竊盜,1090127,新北市土城區
機車竊盜,1090127,新北市
機車竊盜,1090127,新北市
機車竊盜,1090127,新竹縣
機車竊盜,1090128,雲林縣
機車竊盜,1090128,新竹市
機車竊盜,1090128,屏東縣
機車竊盜,1090128,新竹縣
機車竊盜,1090128,台中市外埔區
機車竊盜,1090128,台南市
機車竊盜,1090128,    
機車竊盜,1090128,宜蘭縣
機車竊盜,1090128,桃園市
機車竊盜,1090128,新北市
機車竊盜,1090128,台中市
機車竊盜,1090128,台北市文山區
機車竊盜,1090128,新北市
機車竊盜,1090128,新北市
機車竊盜,1090128,屏東縣
機車竊盜,1090129,台北市萬華區
機車竊盜,1090129,新北市
機車竊盜,1090129,新竹縣竹北市
機車竊盜,1090129,桃園市
機車竊盜,1090129,台北市北投區
機車竊盜,1090129,桃園市
機車竊盜,1090129,新北市三重區
機車竊盜,1090129,桃園市
機車竊盜,1090129,新北市林口區
機車竊盜,1090129,雲林縣西螺鎮
機車竊盜,1090129,台中市
機車竊盜,1090129,桃園市
機車竊盜,1090129,桃園市
機車竊盜,1090129,高雄市
機車竊盜,1090129,屏東縣
機車竊盜,1090129,新北市汐止區
機車竊盜,1090130,屏東縣屏東市
機車竊盜,1090130,新北市汐止區
機車竊盜,1090130,台北市
機車竊盜,1090130,桃園市
機車竊盜,1090130,新竹縣
機車竊盜,1090130,台北市
機車竊盜,1090130,新竹市
機車竊盜,1090130,高雄市
機車竊盜,1090130,桃園市桃園區
機車竊盜,1090130,彰化縣彰化市
機車竊盜,1090130,桃園市
機車竊盜,1090130,屏東縣
機車竊盜,1090130,彰化縣二林鎮
機車竊盜,1090130,台南市
機車竊盜,1090131,新竹市
機車竊盜,1090131,基隆市
機車竊盜,1090131,雲林縣
機車竊盜,1090131,桃園市
機車竊盜,1090131,新竹市東區
機車竊盜,1090131,新北市
機車竊盜,1090131,新北市板橋區
機車竊盜,1090131,新竹縣竹北市
機車竊盜,1090131,新竹縣
機車竊盜,1090131,台南市
機車竊盜,1090131,新北市板橋區
機車竊盜,1090131,新北市汐止區
機車竊盜,1090131,屏東縣
機車竊盜,1090131,桃園市
機車竊盜,1090131,台中市
機車竊盜,1090201,新竹市東區
機車竊盜,1090201,新竹縣
機車竊盜,1090201,台北市
機車竊盜,1090201,高雄市楠梓區
機車竊盜,1090201,南投縣名間鄉
機車竊盜,1090201,新北市
機車竊盜,1090201,桃園市
機車竊盜,1090201,苗栗縣
機車竊盜,1090201,桃園市
機車竊盜,1090201,台中市
機車竊盜,1090201,新北市三峽區
機車竊盜,1090201,台南市中西區
機車竊盜,1090201,新北市鶯歌區
機車竊盜,1090201,新北市
機車竊盜,1090202,新北市林口區
機車竊盜,1090202,高雄市
機車竊盜,1090202,台南市
機車竊盜,1090202,新北市板橋區
機車竊盜,1090202,新北市
機車竊盜,1090202,新北市
機車竊盜,1090202,高雄市
機車竊盜,1090202,新竹市
機車竊盜,1090202,彰化縣和美鎮
機車竊盜,1090202,台南市
機車竊盜,1090202,新北市
機車竊盜,1090202,新北市
機車竊盜,1090202,新北市汐止區
機車竊盜,1090202,新北市
機車竊盜,1090202,基隆市
機車竊盜,1090202,新竹市
機車竊盜,1090203,高雄市
機車竊盜,1090203,新北市
機車竊盜,1090203,嘉義縣
機車竊盜,1090203,宜蘭縣宜蘭市
機車竊盜,1090203,桃園市
機車竊盜,1090203,嘉義縣
機車竊盜,1090203,新竹縣
機車竊盜,1090203,桃園市
機車竊盜,1090203,雲林縣林內鄉
機車竊盜,1090203,桃園市
機車竊盜,1090203,台北市士林區
機車竊盜,1090203,新竹縣竹東鎮
機車竊盜,1090204,台北市北投區
機車竊盜,1090204,桃園市
機車竊盜,1090204,新北市
機車竊盜,1090204,台南市南區
機車竊盜,1090204,新竹縣
機車竊盜,1090204,台南市
機車竊盜,1090204,新北市
機車竊盜,1090204,新竹縣新埔鎮
機車竊盜,1090204,高雄市岡山區
機車竊盜,1090204,台北市
機車竊盜,1090204,台中市
機車竊盜,1090204,新北市
機車竊盜,1090204,桃園市
機車竊盜,1090204,新北市
機車竊盜,1090204,新竹縣竹北市
機車竊盜,1090204,台南市鹽水區
機車竊盜,1090204,桃園市桃園區
機車竊盜,1090204,高雄市
機車竊盜,1090204,台北市
機車竊盜,1090204,新北市
機車竊盜,1090204,台北市北投區
機車竊盜,1090204,新竹縣
機車竊盜,1090205,高雄市
機車竊盜,1090205,台中市
機車竊盜,1090205,屏東縣東港鎮
機車竊盜,1090205,新北市三重區
機車竊盜,1090205,新北市三重區
機車竊盜,1090205,新北市
機車竊盜,1090205,屏東縣
機車竊盜,1090205,彰化縣芳苑鄉
機車竊盜,1090205,台北市大安區
機車竊盜,1090205,高雄市林園區
機車竊盜,1090205,宜蘭縣宜蘭市
機車竊盜,1090205,桃園市
機車竊盜,1090205,宜蘭縣
機車竊盜,1090205,宜蘭縣羅東鎮
機車竊盜,1090205,桃園市
機車竊盜,1090205,新北市汐止區
機車竊盜,1090205,台東縣
機車竊盜,1090205,桃園市
機車竊盜,1090206,新北市新店區
機車竊盜,1090206,嘉義縣
機車竊盜,1090206,彰化縣芳苑鄉
機車竊盜,1090206,高雄市
機車竊盜,1090206,桃園市
機車竊盜,1090206,高雄市
機車竊盜,1090206,高雄市
機車竊盜,1090206,高雄市大寮區
機車竊盜,1090206,台北市萬華區
機車竊盜,1090206,高雄市三民區
機車竊盜,1090207,桃園市
機車竊盜,1090207,桃園市桃園區
機車竊盜,1090207,台東縣
機車竊盜,1090207,屏東縣
機車竊盜,1090207,屏東縣三地門鄉
機車竊盜,1090207,台中市北屯區
機車竊盜,1090207,高雄市
機車竊盜,1090207,宜蘭縣宜蘭市
機車竊盜,1090207,嘉義縣
機車竊盜,1090207,新竹縣竹北市
機車竊盜,1090207,新北市新店區
機車竊盜,1090207,新竹市
機車竊盜,1090207,高雄市
機車竊盜,1090208,桃園市
機車竊盜,1090208,台北市文山區
機車竊盜,1090208,高雄市
機車竊盜,1090208,台中市
機車竊盜,1090208,新北市蘆洲區
機車竊盜,1090208,新北市中和區
機車竊盜,1090208,新北市
機車竊盜,1090208,桃園市蘆竹區
機車竊盜,1090208,桃園市
機車竊盜,1090208,南投縣
機車竊盜,1090208,台北市士林區
機車竊盜,1090208,新北市永和區
機車竊盜,1090208,桃園市桃園區
機車竊盜,1090208,新北市淡水區
機車竊盜,1090208,桃園市桃園區
機車竊盜,1090208,高雄市
機車竊盜,1090208,台南市
機車竊盜,1090208,台南市新營區
機車竊盜,1090209,台南市
機車竊盜,1090209,高雄市
機車竊盜,1090209,桃園市
機車竊盜,1090209,屏東縣
機車竊盜,1090209,桃園市
機車竊盜,1090209,桃園市平鎮區
機車竊盜,1090209,新竹縣
機車竊盜,1090209,台北市北投區
機車竊盜,1090209,台北市
機車竊盜,1090209,桃園市
機車竊盜,1090209,高雄市
機車竊盜,1090209,高雄市小港區
機車竊盜,1090209,新竹市北區
機車竊盜,1090209,高雄市
機車竊盜,1090210,新北市
機車竊盜,1090210,新北市土城區
機車竊盜,1090210,桃園市
機車竊盜,1090210,新北市蘆洲區
機車竊盜,1090210,新北市
機車竊盜,1090210,新北市
機車竊盜,1090210,新竹市香山區
機車竊盜,1090210,台北市士林區
機車竊盜,1090210,台中市
機車竊盜,1090210,屏東縣林邊鄉
機車竊盜,1090210,高雄市
機車竊盜,1090210,屏東縣麟洛鄉
機車竊盜,1090210,新竹市
機車竊盜,1090210,花蓮縣
機車竊盜,1090210,桃園市
機車竊盜,1090211,新北市
機車竊盜,1090211,新北市三重區
機車竊盜,1090211,新北市樹林區
機車竊盜,1090211,桃園市
機車竊盜,1090211,桃園市桃園區
機車竊盜,1090211,台中市烏日區
機車竊盜,1090211,台南市
機車竊盜,1090211,台北市士林區
機車竊盜,1090211,台北市
機車竊盜,1090211,高雄市旗津區
機車竊盜,1090211,新北市
機車竊盜,1090211,新北市
機車竊盜,1090211,新北市蘆洲區
機車竊盜,1090211,新竹市
機車竊盜,1090211,台北市
機車竊盜,1090211,桃園市
機車竊盜,1090211,桃園市
機車竊盜,1090211,新北市樹林區
機車竊盜,1090211,台南市新營區
機車竊盜,1090211,桃園市
機車竊盜,1090211,台南市東區
機車竊盜,1090212,新北市三峽區
機車竊盜,1090212,新北市三重區
機車竊盜,1090212,桃園市
機車竊盜,1090212,台中市
機車竊盜,1090212,屏東縣
機車竊盜,1090212,新竹市
機車竊盜,1090212,桃園市
機車竊盜,1090212,新北市汐止區
機車竊盜,1090212,桃園市桃園區
機車竊盜,1090212,新北市三峽區
機車竊盜,1090212,新竹縣湖口鄉
機車竊盜,1090212,桃園市
機車竊盜,1090213,苗栗縣
機車竊盜,1090213,高雄市前鎮區
機車竊盜,1090213,台東縣
機車竊盜,1090213,新北市中和區
機車竊盜,1090213,高雄市
機車竊盜,1090213,新北市
機車竊盜,1090213,新北市
機車竊盜,1090213,新北市
機車竊盜,1090213,新北市永和區
機車竊盜,1090213,桃園市龜山區
機車竊盜,1090213,屏東縣
機車竊盜,1090213,台北市
機車竊盜,1090213,宜蘭縣冬山鄉
機車竊盜,1090213,台北市
機車竊盜,1090213,桃園市
機車竊盜,1090213,南投縣
機車竊盜,1090213,桃園市龜山區
機車竊盜,1090213,桃園市
機車竊盜,1090213,桃園市
機車竊盜,1090213,台北市
機車竊盜,1090214,高雄市
機車竊盜,1090214,新北市三峽區
機車竊盜,1090214,桃園市桃園區
機車竊盜,1090214,桃園市
機車竊盜,1090214,桃園市
機車竊盜,1090214,高雄市大寮區
機車竊盜,1090214,新北市
機車竊盜,1090214,台南市南區
機車竊盜,1090214,桃園市
機車竊盜,1090214,桃園市龜山區
機車竊盜,1090214,花蓮縣
機車竊盜,1090214,台北市
機車竊盜,1090214,新竹縣
機車竊盜,1090215,桃園市
機車竊盜,1090215,桃園市
機車竊盜,1090215,桃園市中壢區
機車竊盜,1090215,新竹市
機車竊盜,1090215,桃園市
機車竊盜,1090215,屏東縣
機車竊盜,1090215,桃園市
機車竊盜,1090215,高雄市三民區
機車竊盜,1090215,新北市
機車竊盜,1090215,桃園市
機車竊盜,1090215,高雄市前鎮區
機車竊盜,1090215,桃園市
機車竊盜,1090215,屏東縣東港鎮
機車竊盜,1090215,台東縣台東市
機車竊盜,1090216,新北市三重區
機車竊盜,1090216,台中市大安區
機車竊盜,1090216,屏東縣
機車竊盜,1090216,屏東縣
機車竊盜,1090216,台南市
機車竊盜,1090216,台中市東區
機車竊盜,1090216,新北市
機車竊盜,1090216,桃園市
機車竊盜,1090216,高雄市
機車竊盜,1090216,新北市
機車竊盜,1090216,新竹縣竹北市
機車竊盜,1090216,桃園市中壢區
機車竊盜,1090217,新北市
機車竊盜,1090217,新北市淡水區
機車竊盜,1090217,新竹縣
機車竊盜,1090217,高雄市苓雅區
機車竊盜,1090217,桃園市
機車竊盜,1090217,桃園市
機車竊盜,1090217,屏東縣
機車竊盜,1090217,新竹縣新豐鄉
機車竊盜,1090217,桃園市
機車竊盜,1090217,新北市中和區
機車竊盜,1090217,南投縣
機車竊盜,1090217,高雄市
機車竊盜,1090218,桃園市中壢區
機車竊盜,1090218,新北市淡水區
機車竊盜,1090218,桃園市
機車竊盜,1090218,新北市
機車竊盜,1090218,屏東縣
機車竊盜,1090218,台中市大甲區
機車竊盜,1090218,桃園市
機車竊盜,1090219,新北市
機車竊盜,1090219,新北市蘆洲區
機車竊盜,1090219,基隆市
機車竊盜,1090219,雲林縣
機車竊盜,1090219,苗栗縣公館鄉
機車竊盜,1090219,台中市
機車竊盜,1090219,台中市太平區
機車竊盜,1090219,新北市中和區
機車竊盜,1090219,新竹縣
機車竊盜,1090219,屏東縣
機車竊盜,1090219,台中市梧棲區
機車竊盜,1090220,新北市
機車竊盜,1090220,台北市中山區
機車竊盜,1090220,桃園市
機車竊盜,1090220,宜蘭縣
機車竊盜,1090220,南投縣信義鄉
機車竊盜,1090220,苗栗縣
機車竊盜,1090220,桃園市
機車竊盜,1090220,桃園市
機車竊盜,1090220,台北市北投區
機車竊盜,1090220,桃園市大園區
機車竊盜,1090220,桃園市桃園區
機車竊盜,1090220,桃園市
機車竊盜,1090220,新竹市香山區
機車竊盜,1090220,嘉義縣水上鄉
機車竊盜,1090220,高雄市
機車竊盜,1090220,高雄市
機車竊盜,1090221,苗栗縣
機車竊盜,1090221,基隆市七堵區
機車竊盜,1090221,新北市板橋區
機車竊盜,1090221,新竹市香山區
機車竊盜,1090221,高雄市
機車竊盜,1090221,南投縣埔里鎮
機車竊盜,1090221,基隆市七堵區
機車竊盜,1090221,台南市
機車竊盜,1090221,新竹縣
機車竊盜,1090221,桃園市中壢區
機車竊盜,1090221,桃園市大園區
機車竊盜,1090221,台北市士林區
機車竊盜,1090221,台南市
機車竊盜,1090221,屏東縣東港鎮
機車竊盜,1090221,台中市
機車竊盜,1090222,高雄市
機車竊盜,1090222,桃園市
機車竊盜,1090222,新北市
機車竊盜,1090222,台北市北投區
機車竊盜,1090222,南投縣
機車竊盜,1090222,高雄市
機車竊盜,1090222,桃園市
機車竊盜,1090222,桃園市
機車竊盜,1090222,雲林縣
機車竊盜,1090222,新北市
機車竊盜,1090222,新竹市
機車竊盜,1090222,新竹縣尖石鄉
機車竊盜,1090222,基隆市
機車竊盜,1090222,新竹市北區
機車竊盜,1090223,桃園市
機車竊盜,1090223,桃園市
機車竊盜,1090223,新北市
機車竊盜,1090223,苗栗縣
機車竊盜,1090223,桃園市
機車竊盜,1090223,新北市
機車竊盜,1090223,台中市潭子區
機車竊盜,1090223,新北市土城區
機車竊盜,1090223,嘉義縣六腳鄉
機車竊盜,1090223,台中市
機車竊盜,1090223,高雄市左營區
機車竊盜,1090223,新竹縣
機車竊盜,1090224,新北市
機車竊盜,1090224,台南市關廟區
機車竊盜,1090224,台北市萬華區
機車竊盜,1090224,雲林縣
機車竊盜,1090224,新北市
機車竊盜,1090224,台北市大安區
機車竊盜,1090224,新北市
機車竊盜,1090224,台北市大同區
機車竊盜,1090224,高雄市
機車竊盜,1090224,雲林縣
機車竊盜,1090224,桃園市觀音區
機車竊盜,1090224,桃園市
機車竊盜,1090224,台北市
機車竊盜,1090224,桃園市
機車竊盜,1090224,花蓮縣花蓮市
機車竊盜,1090225,南投縣埔里鎮
機車竊盜,1090225,新北市三峽區
機車竊盜,1090225,新竹縣湖口鄉
機車竊盜,1090225,新北市三重區
機車竊盜,1090225,台南市佳里區
機車竊盜,1090225,新北市新莊區
機車竊盜,1090225,苗栗縣
機車竊盜,1090225,高雄市苓雅區
機車竊盜,1090225,台中市太平區
機車竊盜,1090225,新北市鶯歌區
機車竊盜,1090225,南投縣名間鄉
機車竊盜,1090225,桃園市
機車竊盜,1090225,高雄市
機車竊盜,1090225,嘉義縣
機車竊盜,1090225,桃園市
機車竊盜,1090225,桃園市八德區
機車竊盜,1090226,桃園市
機車竊盜,1090226,嘉義縣
機車竊盜,1090226,台北市
機車竊盜,1090226,新北市土城區
機車竊盜,1090226,台中市
機車竊盜,1090226,屏東縣
機車竊盜,1090226,桃園市
機車竊盜,1090226,台北市士林區
機車竊盜,1090226,桃園市
